Filename,Best,Function,NumEvals,X,Y,Z,RunTime_sec
Aerospace_Beam_Fillets.STL,4,33650.60900340619,539,0,0,1,00:00:05.8721296
Aerospace_Beam_Fillets.STL,5,35216.20441163621,539,1,0,0,00:00:05.8721296
Aerospace_Beam_Fillets.STL,6,36182.81995118607,539,-1,0,0,00:00:05.8721296
Aerospace_Beam_Fillets.STL,7,36624.67142522688,539,-0.5257311121191336,0,-0.85065080835204,00:00:05.8721296
Aerospace_Beam_Fillets.STL,8,36624.671552948166,539,-0.5257311121191336,0,0.85065080835204,00:00:05.8721296
bearing bracket.STL,1,0,425,0,1,0,00:00:00.0545559
bearing bracket.STL,2,705.831730230032,425,1,0,0,00:00:00.0545559
bearing bracket.STL,3,3351.467377734177,425,0,0,-1,00:00:00.0545559
bearing bracket.STL,4,3351.467657716278,425,0,0,1,00:00:00.0545559
bearing bracket.STL,5,4151.46798773423,425,0,-1,0,00:00:00.0545559
bearing bracket.STL,6,4701.466897734128,425,-1,0,0,00:00:00.0545559
bearing bracket.STL,7,4701.4682777340695,425,0.5257311121191336,0,-0.85065080835204,00:00:00.0545559
Casing.stl,1,0,387,-1,0,0,00:00:05.9246409
Casing.stl,2,5.683638448772399E-09,387,1,0,0,00:00:05.9246409
Casing.stl,3,0.30756071339333246,387,0,-1,0,00:00:05.9246409
Casing.stl,4,0.3601150458561415,387,0,0,1,00:00:05.9246409
Casing.stl,5,2.313828584036271,387,0.12060919230868793,-0.252812132906091,-0.9599684620788952,00:00:05.9246409
Casing.stl,6,2.313917139820917,387,0,1,0,00:00:05.9246409
CoffeeSpoonHolder.stl,1,0,220,0,0,-1,00:00:00.0197347
CoffeeSpoonHolder.stl,2,1941.5837748499994,220,0,-1,0,00:00:00.0197347
CoffeeSpoonHolder.stl,3,1941.5837748499994,220,0,1,0,00:00:00.0197347
CoffeeSpoonHolder.stl,4,1941.5837748499994,220,0,-1,0,00:00:00.0197347
CoffeeSpoonHolder.stl,5,1941.5837748499994,220,0,1,0,00:00:00.0197347
Cuboide.stl,1,0,198,0,1,0,00:00:00.0768962
Cuboide.stl,2,1.4210854715202004E-14,198,0,-1,0,00:00:00.0768962
Lower Wishbone.STL,1,-22323.223672287284,426,0,1,0,00:00:13.3054155
Lower Wishbone.STL,2,0,426,0,0,-1,00:00:13.3054155
Lower Wishbone.STL,3,0.00039116185462262365,426,0,0,1,00:00:13.3054155
Lower Wishbone.STL,4,1055.450212866532,426,-1.1707072331983774E-08,-0.8525768612464544,0.5226018519553334,00:00:13.3054155
Lower Wishbone.STL,5,1056.1298295870392,426,2.390556144891829E-08,-0.8527818603646814,0.5222672674339762,00:00:13.3054155
Lower Wishbone.STL,6,1056.7464462527869,426,0,0.85065080835204,0.5257311121191336,00:00:13.3054155
Lower Wishbone.STL,7,1056.7464712699482,426,0,-0.85065080835204,0.5257311121191336,00:00:13.3054155
Lower Wishbone.STL,8,1056.7465462714094,426,0,-0.85065080835204,-0.5257311121191336,00:00:13.3054155
mendel_extruder.stl,1,1138.2275333356993,199,0,-1,0,00:00:00.0360262
mendel_extruder.stl,2,1449.8753374052994,199,0,1,0,00:00:00.0360262
Mic_Holder_JR.stl,1,0,337,-1,0,0,00:00:00.1438628
Mic_Holder_JR.stl,2,8.881784197001252E-16,337,1,0,0,00:00:00.1438628
Mic_Holder_JR.stl,3,1.612900000000001,337,0,-1,0,00:00:00.1438628
Mic_Holder_JR.stl,4,1.612900000000001,337,0,1,0,00:00:00.1438628
Mic_Holder_JR.stl,5,1.612900000000001,337,0,-1,0,00:00:00.1438628
Mic_Holder_JR.stl,6,1.612900000000001,337,0,1,0,00:00:00.1438628
Mic_Holder_JR.stl,7,4.435476023849441,337,0.2505394418549104,0.13548642565582955,-0.9585788525405915,00:00:00.1438628
Mic_Holder_SW.stl,1,0,229,0,1,0,00:00:00.0419621
Mic_Holder_SW.stl,2,79036.9858904171,229,-3.0560786241804815E-10,-0.8655766403604113,0.5007764767462456,00:00:00.0419621
Mic_Holder_SW.stl,3,79037.03294502925,229,6.112156287995422E-10,-0.8655766403311377,-0.5007764767968442,00:00:00.0419621
ObliqueHole.stl,1,0,305,0,-1,0,00:00:00.0682738
ObliqueHole.stl,2,11631.046465011746,305,1,0,0,00:00:00.0682738
ObliqueHole.stl,3,11631.046815011749,305,-1,0,0,00:00:00.0682738
ObliqueHole.stl,4,14799.9999996584,305,0,1,0,00:00:00.0682738
ObliqueHole.stl,5,23631.044985011747,305,0,0,-1,00:00:00.0682738
piston.STL,1,0,263,0,-1,0,00:00:00.2478239
piston.STL,2,950.1040263346206,263,0,1,0,00:00:00.2478239
piston.STL,3,1176.8992827500435,263,0.9997906031391964,0.0004904745640561218,0.020457500073656685,00:00:00.2478239
piston.STL,4,1176.8992937378378,263,-0.999994629867953,0.000291554283536433,0.0032642351868947166,00:00:00.2478239
piston.STL,5,1176.8992942714465,263,0.9999946500715203,-6.346594292129285E-05,-0.003270443457923999,00:00:00.2478239
Pump.stl,1,0,274,0,-1,0,00:00:00.7222101
Pump.stl,2,130724.02743601709,274,0,1,0,00:00:00.7222101
Pump.stl,3,152574.01768404624,274,-0.8653635580837419,0.5011446022263893,-1.0538513423063026E-09,00:00:00.7222101
Pump.stl,4,152574.01769657247,274,0.8653635580837421,0.5011446022263893,-1.0538513423063026E-09,00:00:00.7222101
radiobox.stl,1,-199.06429916436878,498,0,1,0,00:00:00.7933499
radiobox.stl,2,0,498,0,0,-1,00:00:00.7933499
radiobox.stl,3,0.00024849516394217104,498,0.46502678772213146,-0.3928711332176964,-0.793348825791706,00:00:00.7933499
radiobox.stl,4,0.000250177727133478,498,-0.85065080835204,-0.5257311121191336,0,00:00:00.7933499
radiobox.stl,5,0.00025136112069786324,498,0.9789076100591599,0.1588331519013788,-0.12849871915835293,00:00:00.7933499
radiobox.stl,6,0.0002514840432408861,498,0.001755524572404513,-0.9999984215546109,0.0002739010077647158,00:00:00.7933499
radiobox.stl,7,0.00025151139391934967,498,0.56340565861042,0.24727975735286187,-0.7883062764238711,00:00:00.7933499
radiobox.stl,8,0.00025166187961186113,498,-9.227123017807407E-05,-0.9999998713423197,0.0004987999238461512,00:00:00.7933499
Rook.amf.3mf,1,0,178,0,1,0,00:00:00.3834931
Rook.amf.3mf,2,2.6806122661285348,178,0,-1,0,00:00:00.3834931
spherebox.stl,1,0.0003117491930814349,365,0.5257311121191336,0,0.85065080835204,00:00:00.0851710
spherebox.stl,2,0.0003122782101650281,365,0.525205844317539,2.7722402235349316E-10,-0.8509752176736413,00:00:00.0851710
spherebox.stl,3,0.00031280124711897635,365,0.5249768202989552,-3.8262327505611146E-10,-0.8511165244247101,00:00:00.0851710
spherebox.stl,4,0.00035961467017777196,365,-0.5261285749312311,1.1362114427954069E-08,0.8504050344634797,00:00:00.0851710
SquareSupportWithAdditionsForSegmentationTesting.STL,1,0,202,0,-1,0,00:00:00.0830522
SquareSupportWithAdditionsForSegmentationTesting.STL,2,25620.2816433072,202,0,1,0,00:00:00.0830522
Square_Support.STL,1,0,201,0,-1,0,00:00:00.0702548
Square_Support.STL,2,19354.796443999603,201,0,1,0,00:00:00.0702548
sth2.STL,1,-17479.924042549144,649,0,1,0,00:00:00.1794026
sth2.STL,2,-4748.352778572234,649,0,0,1,00:00:00.1794026
sth2.STL,3,0.017530000000647306,649,-1,0,0,00:00:00.1794026
sth2.STL,4,0.01753000000064731,649,1,0,0,00:00:00.1794026
sth2.STL,5,0.027940000001365206,649,0,-1,0,00:00:00.1794026
sth2.STL,6,0.03952122902058558,649,-0.00524198616476619,0.8515176784908888,-0.5242996898707223,00:00:00.1794026
sth2.STL,7,0.04015206429929147,649,0.005195066140973631,0.8515171393781799,-0.5243010324546311,00:00:00.1794026
sth2.STL,8,0.042043951470447746,649,0.368152458792208,-0.5979190933962157,0.7120087954776254,00:00:00.1794026
TestPartC.STL,1,0,302,0,1,0,00:00:00.1009636
TestPartC.STL,2,17798.665648809387,302,0,-1,0,00:00:00.1009636
TestPartC.STL,3,19300.27554880943,302,0,0,-1,00:00:00.1009636
TestPartC.STL,4,19300.27554880943,302,0,0,1,00:00:00.1009636
TestPartK2.STL,1,-3394.588282600777,680,0,-1,0,00:00:00.3651505
TestPartK2.STL,2,-535.6964974588919,680,0,0,1,00:00:00.3651505
TestPartK2.STL,3,-455.1484386653821,680,-1,0,0,00:00:00.3651505
TestPartK2.STL,4,-5.5460221754133165,680,0.9995102628285051,0.02212724138075295,-0.022127351612211087,00:00:00.3651505
TestPartK2.STL,5,-0.3622166619719721,680,0.5257311121191336,0,0.85065080835204,00:00:00.3651505
TestPartK2.STL,6,-0.029538045726207135,680,-0.12340717756339228,0.7013094153843985,-0.7020938487261021,00:00:00.3651505
TestPartK2.STL,7,0.04446269533263138,680,-0.5257311121191336,0,-0.85065080835204,00:00:00.3651505
TestPartK2.STL,8,0.05194473480013081,680,1,0,0,00:00:00.3651505
TestPartK2.STL,9,0.05772556366849537,680,0.5414121799700513,-0.6507736870839046,-0.5323217632027614,00:00:00.3651505
TestPartK2.STL,10,0.05782291594523929,680,0.29903229299531614,-0.3058405294524416,-0.9039033456571636,00:00:00.3651505
TieFighter.STL,1,199.970309364669,214,0,-1,0,00:00:00.0667147
TieFighter.STL,2,199.970309364669,214,0,1,0,00:00:00.0667147
TieFighter.STL,3,199.970309364669,214,0,-1,0,00:00:00.0667147
TieFighter.STL,4,199.970309364669,214,0,1,0,00:00:00.0667147
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,1,0.0001800776545057115,588,0.029534765548601717,-0.034534829571589896,-0.9989669880283584,00:00:00.2363286
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,2,0.0001850958851654504,588,0.030238933113829827,-0.9698203242116026,-0.241938309637476,00:00:00.2363286
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,3,0.0001922851731156685,588,-1,0,0,00:00:00.2363286
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,4,0.0001935621619864019,588,0.3605428834807075,-0.4903453584450535,0.793454635516618,00:00:00.2363286
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,5,0.00019387593382720335,588,0.2611988261779295,0.9515141940579251,0.16246818676149813,00:00:00.2363286
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,6,0.00019391978916841125,588,-0.02800976717839452,0.9869360588913806,0.15865896949924244,00:00:00.2363286
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,7,0.00019398154774144958,588,-0.13164137987358526,0.364307754041007,-0.9219275500008531,00:00:00.2363286
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,8,0.0001939897175966007,588,-0.8486722482025091,-0.5083146437867192,-0.1461904170692436,00:00:00.2363286
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,9,0.0001940088212449605,588,0.9994763715245748,0.031260221944123964,0.008353519502237158,00:00:00.2363286
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,10,0.00019401698342376062,588,0.3065691706227694,-0.5021082138381032,0.8086424953092538,00:00:00.2363286
TXT - Amortisseur-1 X5 butoir de ressort-1.STL,11,0.00019401720231232325,588,0,-0.85065080835204,-0.5257311121191336,00:00:00.2363286
TXT - G5 support de carrosserie-1.STL,1,0,502,-1,0,0,00:00:00.8939467
TXT - G5 support de carrosserie-1.STL,2,258.5565372041964,502,0,-1,0,00:00:00.8939467
TXT - G5 support de carrosserie-1.STL,3,362.0370175239421,502,0,1,0,00:00:00.8939467
TXT - G5 support de carrosserie-1.STL,4,429.26535001315386,502,0,0,1,00:00:00.8939467
TXT - G5 support de carrosserie-1.STL,5,429.26535005723144,502,0,0,-1,00:00:00.8939467
TXT - G5 support de carrosserie-1.STL,6,450.00246036382345,502,0,-0.85065080835204,-0.5257311121191336,00:00:00.8939467
TXT - G5 support de carrosserie-1.STL,7,450.00246036382396,502,0,-0.85065080835204,0.5257311121191336,00:00:00.8939467
TXT - G5 support de carrosserie-1.STL,8,450.00262366004495,502,0,0.85065080835204,0.5257311121191336,00:00:00.8939467
